attackerField,serverField,protocol,startDate,endDate
2643,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:46:22.600659,2025-02-13 16:46:23.048321
2644,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:46:23.009189,2025-02-13 16:46:23.052344
2645,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:46:23.052349,2025-02-13 16:46:23.552248
2646,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:46:23.203724,2025-02-13 16:46:23.644339
2647,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:46:23.510734,2025-02-13 16:46:24.009588
2648,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:46:23.800578,2025-02-13 16:46:24.244256
2649,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:46:24.004550,2025-02-13 16:46:24.048320
2650,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:46:24.052329,2025-02-13 16:46:24.509145
2651,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:46:24.401075,2025-02-13 16:46:24.844467
2652,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:46:24.505179,2025-02-13 16:46:24.552411
2653,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:46:24.552417,2025-02-13 16:46:25.052223
2654,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:46:25.000452,2025-02-13 16:46:25.456427
2655,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:46:25.006166,2025-02-13 16:46:25.052230
2656,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:46:25.506772,2025-02-13 16:46:25.556349
2657,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:46:25.509485,2025-02-13 16:46:25.556344
2658,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:46:25.600301,2025-02-13 16:46:26.052321
2659,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:46:26.010816,2025-02-13 16:46:26.506587
2660,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:46:26.014301,2025-02-13 16:46:26.508236
2661,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:46:26.208704,2025-02-13 16:46:26.644309
2662,02:42:c0:a8:00:2a,ff:ff:ff:ff:ff:ff,ARP,2025-02-13 16:46:26.265593,2025-02-13 16:46:26.337255
2663,02:42:72:4a:89:82,02:42:c0:a8:00:2a,ARP,2025-02-13 16:46:26.266003,2025-02-13 16:46:26.266003
2664,02:42:c0:a8:00:0b,02:42:c0:a8:00:2a,ARP,2025-02-13 16:46:26.270665,2025-02-13 16:46:26.270665
2665,02:42:c0:a8:00:0c,02:42:c0:a8:00:2a,ARP,2025-02-13 16:46:26.271598,2025-02-13 16:46:26.271598
2666,02:42:c0:a8:00:15,02:42:c0:a8:00:2a,ARP,2025-02-13 16:46:26.274726,2025-02-13 16:46:26.274726
2667,02:42:c0:a8:00:16,02:42:c0:a8:00:2a,ARP,2025-02-13 16:46:26.275662,2025-02-13 16:46:26.275662
2668,02:42:c0:a8:00:17,02:42:c0:a8:00:2a,ARP,2025-02-13 16:46:26.276023,2025-02-13 16:46:26.276023
2669,02:42:c0:a8:00:29,02:42:c0:a8:00:2a,ARP,2025-02-13 16:46:26.281844,2025-02-13 16:46:26.281844
2670,02:42:c0:a8:00:2a,02:42:c0:a8:00:2b,ARP,2025-02-13 16:46:26.283528,2025-02-13 16:46:26.283528
2671,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:46:26.548219,2025-02-13 16:46:27.008434
2672,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:46:26.552356,2025-02-13 16:46:27.052263
2673,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:46:26.800965,2025-02-13 16:46:27.252339
2674,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:46:27.056185,2025-02-13 16:46:27.548233
2675,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:46:27.400459,2025-02-13 16:46:27.848406
2676,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:46:27.508332,2025-02-13 16:46:27.556400
2677,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:46:28.003270,2025-02-13 16:46:28.444328
2678,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:46:28.007896,2025-02-13 16:46:28.506910
2679,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:46:28.010564,2025-02-13 16:46:28.508722
2680,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:46:28.549323,2025-02-13 16:46:29.013744
2681,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:46:28.552327,2025-02-13 16:46:29.015410
2682,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:46:28.600483,2025-02-13 16:46:29.044446
2683,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:46:29.056361,2025-02-13 16:46:29.552298
2684,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:46:29.056440,2025-02-13 16:46:29.552303
2685,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:46:29.200456,2025-02-13 16:46:29.644482
2686,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:46:29.800729,2025-02-13 16:46:30.248324
2687,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:46:30.006280,2025-02-13 16:46:30.506204
2688,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:46:30.009100,2025-02-13 16:46:30.507663
2689,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:46:30.403406,2025-02-13 16:46:30.844396
2690,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:46:30.506318,2025-02-13 16:46:30.548289
2691,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:46:30.548283,2025-02-13 16:46:31.012924
2692,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:46:31.005776,2025-02-13 16:46:31.444259
2693,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:46:31.011299,2025-02-13 16:46:31.510099
2694,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:46:31.052337,2025-02-13 16:46:31.511139
2695,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:46:31.552927,2025-02-13 16:46:32.052212
2696,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:46:31.556377,2025-02-13 16:46:32.052285
2697,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:46:31.600408,2025-02-13 16:46:32.044412
2698,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:46:32.200654,2025-02-13 16:46:32.644439
2699,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:46:32.504681,2025-02-13 16:46:32.548326
2700,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:46:32.507240,2025-02-13 16:46:32.552211
2701,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:46:32.800713,2025-02-13 16:46:33.244336
2702,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:46:33.011038,2025-02-13 16:46:33.510175
2703,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:46:33.014166,2025-02-13 16:46:33.511569
2704,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:46:33.400588,2025-02-13 16:46:33.844406
2705,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:46:33.553104,2025-02-13 16:46:34.052449
2706,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:46:33.553331,2025-02-13 16:46:34.052366
2707,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:46:34.003459,2025-02-13 16:46:34.460340
2708,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:46:34.505130,2025-02-13 16:46:34.548354
2709,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:46:34.507429,2025-02-13 16:46:34.552221
2710,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:46:34.600182,2025-02-13 16:46:35.056382
2711,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:46:35.009059,2025-02-13 16:46:35.507305
2712,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:46:35.012123,2025-02-13 16:46:35.509549
2713,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:46:35.201006,2025-02-13 16:46:35.644277
2714,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:46:35.548605,2025-02-13 16:46:36.012859
2715,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:46:35.552466,2025-02-13 16:46:36.013511
2716,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:46:35.803445,2025-02-13 16:46:36.244411
2717,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:46:36.056327,2025-02-13 16:46:36.548317
2718,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:46:36.056333,2025-02-13 16:46:36.548358
2719,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:46:36.400353,2025-02-13 16:46:36.844335
2720,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:46:37.000492,2025-02-13 16:46:37.444430
2721,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:46:37.007049,2025-02-13 16:46:37.506095
2722,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:46:37.009930,2025-02-13 16:46:37.507622
2723,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:46:37.548330,2025-02-13 16:46:38.007860
2724,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:46:37.548464,2025-02-13 16:46:38.008715
2725,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:46:37.600367,2025-02-13 16:46:38.044247
2726,02:42:c0:a8:00:2a,ff:ff:ff:ff:ff:ff,ARP,2025-02-13 16:46:37.724889,2025-02-13 16:46:38.134048
2727,02:42:c0:a8:00:0b,02:42:c0:a8:00:2a,ARP,2025-02-13 16:46:37.725065,2025-02-13 16:46:37.725065
2728,02:42:c0:a8:00:16,02:42:c0:a8:00:2a,ARP,2025-02-13 16:46:37.925728,2025-02-13 16:46:37.925728
2729,02:42:c0:a8:00:17,02:42:c0:a8:00:2a,ARP,2025-02-13 16:46:37.925754,2025-02-13 16:46:37.925754
2730,02:42:c0:a8:00:29,02:42:c0:a8:00:2a,ARP,2025-02-13 16:46:37.928459,2025-02-13 16:46:37.928459
2731,02:42:c0:a8:00:2a,02:42:c0:a8:00:2b,ARP,2025-02-13 16:46:37.928481,2025-02-13 16:46:37.928481
2732,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:46:38.048355,2025-02-13 16:46:38.548340
2733,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:46:38.052198,2025-02-13 16:46:38.508953
2734,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:46:38.201009,2025-02-13 16:46:38.644312
2735,02:42:c0:a8:00:2a,ff:ff:ff:ff:ff:ff,ARP,2025-02-13 16:46:38.226751,2025-02-13 16:46:38.642911
2736,02:42:72:4a:89:82,02:42:c0:a8:00:2a,ARP,2025-02-13 16:46:38.537783,2025-02-13 16:46:38.537783
2737,02:42:c0:a8:00:0c,02:42:c0:a8:00:2a,ARP,2025-02-13 16:46:38.537814,2025-02-13 16:46:38.537814
2738,02:42:c0:a8:00:15,02:42:c0:a8:00:2a,ARP,2025-02-13 16:46:38.537928,2025-02-13 16:46:38.537928
2739,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:46:38.557198,2025-02-13 16:46:39.052475
2740,02:42:c0:a8:00:2a,ff:ff:ff:ff:ff:ff,ARP,2025-02-13 16:46:38.729121,2025-02-13 16:46:38.839618
2741,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:46:38.800875,2025-02-13 16:46:39.244300
2742,172.16.90.1,192.168.0.42,IPV4-UDP,2025-02-13 16:46:38.969528,2025-02-13 16:46:38.980174
2743,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:46:39.004156,2025-02-13 16:46:39.048388
2744,192.168.0.11,192.168.0.42,IPV4-TCP,2025-02-13 16:46:39.036847,2025-02-13 16:46:39.536816
2745,192.168.0.12,192.168.0.42,IPV4-TCP,2025-02-13 16:46:39.036931,2025-02-13 16:46:39.536889
2746,192.168.0.21,192.168.0.42,IPV4-TCP,2025-02-13 16:46:39.036965,2025-02-13 16:46:39.536963
2747,192.168.0.1,192.168.0.42,IPV4-TCP,2025-02-13 16:46:39.036994,2025-02-13 16:46:39.536974
2748,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:46:39.400321,2025-02-13 16:46:39.844342
2749,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:46:39.504883,2025-02-13 16:46:40.004738
2750,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:46:39.506303,2025-02-13 16:46:40.006227
2751,192.168.0.11,192.168.0.42,IPV4-TCP,2025-02-13 16:46:39.536869,2025-02-13 16:46:40.036836
2752,192.168.0.12,192.168.0.42,IPV4-TCP,2025-02-13 16:46:39.536943,2025-02-13 16:46:40.036909
2753,192.168.0.21,192.168.0.42,IPV4-TCP,2025-02-13 16:46:39.537016,2025-02-13 16:46:40.036982
2754,192.168.0.1,192.168.0.42,IPV4-TCP,2025-02-13 16:46:39.537029,2025-02-13 16:46:40.036992
2755,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:46:40.000686,2025-02-13 16:46:40.448265
2756,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:46:40.004913,2025-02-13 16:46:40.504803
2757,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:46:40.006578,2025-02-13 16:46:40.505847
2758,192.168.0.11,192.168.0.42,IPV4-TCP,2025-02-13 16:46:40.036889,2025-02-13 16:46:40.536791
2759,192.168.0.12,192.168.0.42,IPV4-TCP,2025-02-13 16:46:40.036962,2025-02-13 16:46:40.536958
2760,192.168.0.21,192.168.0.42,IPV4-TCP,2025-02-13 16:46:40.037034,2025-02-13 16:46:40.537033
2761,192.168.0.1,192.168.0.42,IPV4-TCP,2025-02-13 16:46:40.037047,2025-02-13 16:46:40.536987
2762,192.168.0.11,192.168.0.42,IPV4-TCP,2025-02-13 16:46:40.536936,2025-02-13 16:46:41.036892
2763,192.168.0.12,192.168.0.42,IPV4-TCP,2025-02-13 16:46:40.537016,2025-02-13 16:46:41.036967
2764,192.168.0.21,192.168.0.42,IPV4-TCP,2025-02-13 16:46:40.537038,2025-02-13 16:46:41.037035
2765,192.168.0.1,192.168.0.42,IPV4-TCP,2025-02-13 16:46:40.537048,2025-02-13 16:46:41.037048
2766,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:46:40.548322,2025-02-13 16:46:41.009054
2767,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:46:40.552160,2025-02-13 16:46:41.010149
2768,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:46:40.601060,2025-02-13 16:46:41.048359
2769,192.168.0.11,192.168.0.42,IPV4-TCP,2025-02-13 16:46:41.036946,2025-02-13 16:46:41.536914
2770,192.168.0.12,192.168.0.42,IPV4-TCP,2025-02-13 16:46:41.037019,2025-02-13 16:46:41.536987
2771,192.168.0.21,192.168.0.42,IPV4-TCP,2025-02-13 16:46:41.037039,2025-02-13 16:46:41.537002
2772,192.168.0.1,192.168.0.42,IPV4-TCP,2025-02-13 16:46:41.037050,2025-02-13 16:46:41.537013
2773,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:46:41.052284,2025-02-13 16:46:41.548320
2774,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:46:41.052292,2025-02-13 16:46:41.548316
2775,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:46:41.200697,2025-02-13 16:46:41.644280
2776,192.168.0.11,192.168.0.42,IPV4-TCP,2025-02-13 16:46:41.536966,2025-02-13 16:46:42.036952
2777,192.168.0.12,192.168.0.42,IPV4-TCP,2025-02-13 16:46:41.537040,2025-02-13 16:46:42.037025
2778,192.168.0.21,192.168.0.42,IPV4-TCP,2025-02-13 16:46:41.537056,2025-02-13 16:46:42.036983
2779,192.168.0.1,192.168.0.42,IPV4-TCP,2025-02-13 16:46:41.537070,2025-02-13 16:46:42.036993
2780,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:46:41.801434,2025-02-13 16:46:42.244213
2781,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:46:42.005913,2025-02-13 16:46:42.505148
2782,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:46:42.007663,2025-02-13 16:46:42.506240
2783,192.168.0.11,192.168.0.42,IPV4-TCP,2025-02-13 16:46:42.037005,2025-02-13 16:46:42.536967
2784,192.168.0.12,192.168.0.42,IPV4-TCP,2025-02-13 16:46:42.037154,2025-02-13 16:46:42.537097
2785,192.168.0.21,192.168.0.42,IPV4-TCP,2025-02-13 16:46:42.037169,2025-02-13 16:46:42.537055
2786,192.168.0.1,192.168.0.42,IPV4-TCP,2025-02-13 16:46:42.037182,2025-02-13 16:46:42.537066
2787,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:46:42.400331,2025-02-13 16:46:42.852186
2788,192.168.0.11,192.168.0.42,IPV4-TCP,2025-02-13 16:46:42.537020,2025-02-13 16:46:43.037011
2789,192.168.0.12,192.168.0.42,IPV4-TCP,2025-02-13 16:46:42.537227,2025-02-13 16:46:43.037145
2790,192.168.0.21,192.168.0.42,IPV4-TCP,2025-02-13 16:46:42.537242,2025-02-13 16:46:43.037100
2791,192.168.0.1,192.168.0.42,IPV4-TCP,2025-02-13 16:46:42.537256,2025-02-13 16:46:43.037113
2792,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:46:42.548265,2025-02-13 16:46:43.010030
2793,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:46:42.548268,2025-02-13 16:46:43.009330
2794,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:46:43.000615,2025-02-13 16:46:43.452316
2795,192.168.0.11,192.168.0.42,IPV4-TCP,2025-02-13 16:46:43.037064,2025-02-13 16:46:43.537049
2796,192.168.0.12,192.168.0.42,IPV4-TCP,2025-02-13 16:46:43.037278,2025-02-13 16:46:43.537255
2797,192.168.0.21,192.168.0.42,IPV4-TCP,2025-02-13 16:46:43.037293,2025-02-13 16:46:43.537270
2798,192.168.0.1,192.168.0.42,IPV4-TCP,2025-02-13 16:46:43.037307,2025-02-13 16:46:43.537283
2799,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:46:43.052215,2025-02-13 16:46:43.548233
2800,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:46:43.052218,2025-02-13 16:46:43.548236
2801,192.168.0.11,192.168.0.42,IPV4-TCP,2025-02-13 16:46:43.537101,2025-02-13 16:46:43.538637
2802,192.168.0.12,192.168.0.42,IPV4-TCP,2025-02-13 16:46:43.537310,2025-02-13 16:46:43.538652
2803,192.168.0.21,192.168.0.42,IPV4-TCP,2025-02-13 16:46:43.537326,2025-02-13 16:46:43.704986
2804,192.168.0.1,192.168.0.42,IPV4-TCP,2025-02-13 16:46:43.537339,2025-02-13 16:46:43.704970
2805,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:46:43.600691,2025-02-13 16:46:44.044217
2806,192.168.0.23,192.168.0.42,IPV4-TCP,2025-02-13 16:46:43.912438,2025-02-13 16:46:44.412356
2807,192.168.0.41,192.168.0.42,IPV4-TCP,2025-02-13 16:46:43.912485,2025-02-13 16:46:44.412371
2808,192.168.0.42,192.168.0.43,IPV4-TCP,2025-02-13 16:46:43.912516,2025-02-13 16:46:44.412325
2809,192.168.0.22,192.168.0.42,IPV4-TCP,2025-02-13 16:46:43.912542,2025-02-13 16:46:44.412537
2810,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:46:44.004436,2025-02-13 16:46:44.504432
2811,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:46:44.006087,2025-02-13 16:46:44.506067
2812,02:42:72:4a:89:82,02:42:c0:a8:00:2a,ARP,2025-02-13 16:46:44.096188,2025-02-13 16:46:44.096207
2813,02:42:c0:a8:00:15,02:42:c0:a8:00:2a,ARP,2025-02-13 16:46:44.096773,2025-02-13 16:46:44.096782
2814,02:42:c0:a8:00:0c,02:42:c0:a8:00:2a,ARP,2025-02-13 16:46:44.096774,2025-02-13 16:46:44.096783
2815,02:42:c0:a8:00:0b,02:42:c0:a8:00:2a,ARP,2025-02-13 16:46:44.096775,2025-02-13 16:46:44.096785
2816,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:46:44.202073,2025-02-13 16:46:44.644306
2817,192.168.0.23,192.168.0.42,IPV4-TCP,2025-02-13 16:46:44.412486,2025-02-13 16:46:44.912433
2818,192.168.0.41,192.168.0.42,IPV4-TCP,2025-02-13 16:46:44.412502,2025-02-13 16:46:44.912449
2819,192.168.0.42,192.168.0.43,IPV4-TCP,2025-02-13 16:46:44.412517,2025-02-13 16:46:44.912464
2820,192.168.0.22,192.168.0.42,IPV4-TCP,2025-02-13 16:46:44.412594,2025-02-13 16:46:44.912480
2821,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:46:44.504509,2025-02-13 16:46:45.004366
2822,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:46:44.506146,2025-02-13 16:46:45.006129
2823,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:46:44.800792,2025-02-13 16:46:45.244212
2824,192.168.0.23,192.168.0.42,IPV4-TCP,2025-02-13 16:46:44.912490,2025-02-13 16:46:45.412456
2825,192.168.0.41,192.168.0.42,IPV4-TCP,2025-02-13 16:46:44.912506,2025-02-13 16:46:45.412471
2826,192.168.0.42,192.168.0.43,IPV4-TCP,2025-02-13 16:46:44.912658,2025-02-13 16:46:45.412610
2827,192.168.0.22,192.168.0.42,IPV4-TCP,2025-02-13 16:46:44.912673,2025-02-13 16:46:45.412625
2828,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:46:45.004538,2025-02-13 16:46:45.504458
2829,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:46:45.006178,2025-02-13 16:46:45.506143
2830,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:46:45.399956,2025-02-13 16:46:45.844198
2831,192.168.0.23,192.168.0.42,IPV4-TCP,2025-02-13 16:46:45.412513,2025-02-13 16:46:45.912464
2832,192.168.0.41,192.168.0.42,IPV4-TCP,2025-02-13 16:46:45.412528,2025-02-13 16:46:45.912480
2833,192.168.0.42,192.168.0.43,IPV4-TCP,2025-02-13 16:46:45.412666,2025-02-13 16:46:45.912635
2834,192.168.0.22,192.168.0.42,IPV4-TCP,2025-02-13 16:46:45.412681,2025-02-13 16:46:45.912646
2835,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:46:45.504611,2025-02-13 16:46:46.004592
2836,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:46:45.506251,2025-02-13 16:46:46.005814
2837,192.168.0.23,192.168.0.42,IPV4-TCP,2025-02-13 16:46:45.912599,2025-02-13 16:46:46.412589
2838,192.168.0.41,192.168.0.42,IPV4-TCP,2025-02-13 16:46:45.912614,2025-02-13 16:46:46.412604
2839,192.168.0.22,192.168.0.42,IPV4-TCP,2025-02-13 16:46:45.912773,2025-02-13 16:46:46.412757
2840,192.168.0.42,192.168.0.43,IPV4-TCP,2025-02-13 16:46:45.912817,2025-02-13 16:46:46.412804
2841,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:46:46.000974,2025-02-13 16:46:46.444235
2842,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:46:46.004675,2025-02-13 16:46:46.504194
2843,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:46:46.048173,2025-02-13 16:46:46.504964
2844,192.168.0.23,192.168.0.42,IPV4-TCP,2025-02-13 16:46:46.412645,2025-02-13 16:46:46.912623
2845,192.168.0.41,192.168.0.42,IPV4-TCP,2025-02-13 16:46:46.412660,2025-02-13 16:46:46.912654
2846,192.168.0.22,192.168.0.42,IPV4-TCP,2025-02-13 16:46:46.412814,2025-02-13 16:46:46.912814
2847,192.168.0.42,192.168.0.43,IPV4-TCP,2025-02-13 16:46:46.412861,2025-02-13 16:46:46.912861
2848,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:46:46.548215,2025-02-13 16:46:47.005773
2849,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:46:46.548305,2025-02-13 16:46:47.048290
2850,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:46:46.600028,2025-02-13 16:46:47.048307
2851,192.168.0.23,192.168.0.42,IPV4-TCP,2025-02-13 16:46:46.912699,2025-02-13 16:46:47.412692
2852,192.168.0.41,192.168.0.42,IPV4-TCP,2025-02-13 16:46:46.912715,2025-02-13 16:46:47.412708
2853,192.168.0.22,192.168.0.42,IPV4-TCP,2025-02-13 16:46:46.912871,2025-02-13 16:46:47.412739
2854,192.168.0.42,192.168.0.43,IPV4-TCP,2025-02-13 16:46:46.912930,2025-02-13 16:46:47.412724
2855,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:46:47.048314,2025-02-13 16:46:47.548208
2856,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:46:47.200559,2025-02-13 16:46:47.644294
2857,192.168.0.23,192.168.0.42,IPV4-TCP,2025-02-13 16:46:47.412750,2025-02-13 16:46:47.912737
2858,192.168.0.41,192.168.0.42,IPV4-TCP,2025-02-13 16:46:47.412766,2025-02-13 16:46:47.912753
2859,192.168.0.42,192.168.0.43,IPV4-TCP,2025-02-13 16:46:47.412931,2025-02-13 16:46:47.912891
2860,192.168.0.22,192.168.0.42,IPV4-TCP,2025-02-13 16:46:47.412948,2025-02-13 16:46:47.912906
2861,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:46:47.504976,2025-02-13 16:46:47.548204
2862,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:46:47.799873,2025-02-13 16:46:48.244195
2863,192.168.0.23,192.168.0.42,IPV4-TCP,2025-02-13 16:46:47.912795,2025-02-13 16:46:48.412744
2864,192.168.0.41,192.168.0.42,IPV4-TCP,2025-02-13 16:46:47.912810,2025-02-13 16:46:48.412759
2865,192.168.0.42,192.168.0.43,IPV4-TCP,2025-02-13 16:46:47.912948,2025-02-13 16:46:48.412895
2866,192.168.0.22,192.168.0.42,IPV4-TCP,2025-02-13 16:46:47.912963,2025-02-13 16:46:48.412920
2867,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:46:48.003026,2025-02-13 16:46:48.048327
2868,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:46:48.005061,2025-02-13 16:46:48.048324
2869,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:46:48.402400,2025-02-13 16:46:48.844281
2870,192.168.0.23,192.168.0.42,IPV4-TCP,2025-02-13 16:46:48.412799,2025-02-13 16:46:48.617341
2871,192.168.0.41,192.168.0.42,IPV4-TCP,2025-02-13 16:46:48.412814,2025-02-13 16:46:48.617367
